# Messreihen
# Nr,Temp_C,Speed_mm_s,Dauer_s
# 1,200.0,1.16,380.0
#
sample_seq,millis_ms,kraft_N,temperatur,motor_geschwindigkeit,error_flags,sd_write_us,loop_duration_us
1460,1029716,1.964,200.02,1.16,0,0,3
1461,1029766,1.949,200.16,1.16,0,0,3
1462,1029816,2.020,200.16,1.16,0,0,3
1463,1029866,2.083,200.16,1.16,0,0,3
1464,1029916,2.081,200.05,1.16,0,0,6
1465,1029966,2.063,200.05,1.16,0,0,3
1466,1030016,2.018,200.05,1.16,0,0,3
1467,1030066,1.945,200.05,1.16,0,0,7
1468,1030116,1.877,200.16,1.16,0,0,3
1469,1030166,1.925,200.16,1.16,0,0,3
1470,1030216,1.966,200.16,1.16,0,0,3
1471,1030266,2.002,200.05,1.16,0,0,3
1472,1030316,2.009,200.05,1.16,0,0,7
1473,1030366,1.965,200.05,1.16,0,0,2
1474,1030416,1.894,200.16,1.16,0,0,2
1475,1030466,1.875,200.16,1.16,0,0,9
1476,1030516,1.944,200.16,1.16,0,0,29
1477,1030566,1.948,200.16,1.16,0,0,2
1478,1030616,1.952,200.09,1.16,0,0,2
1479,1030666,2.059,200.09,1.16,0,0,3
1480,1030716,2.055,200.09,1.16,0,0,6
1481,1030766,2.033,200.24,1.16,0,0,3
1482,1030816,1.996,200.24,1.16,0,0,3
1483,1030866,1.985,200.24,1.16,0,18998,7
1484,1030916,2.022,200.02,1.16,0,0,3
1485,1030966,1.953,200.02,1.16,0,0,2
1486,1031016,1.953,200.02,1.16,0,0,3
1487,1031066,2.081,200.13,1.16,0,0,3
1488,1031116,2.000,200.13,1.16,0,0,7
1489,1031166,1.991,200.13,1.16,0,0,2
1490,1031216,1.985,200.13,1.16,0,0,3
1491,1031266,1.966,200.05,1.16,0,0,7
1492,1031316,1.951,200.05,1.16,0,0,2
1493,1031366,1.939,200.05,1.16,0,0,2
1494,1031416,1.994,200.05,1.16,0,0,3
1495,1031466,2.035,200.05,1.16,0,0,3
1496,1031516,1.975,200.05,1.16,0,0,18
1497,1031566,1.964,200.05,1.16,0,0,3
1498,1031616,1.976,200.05,1.16,0,0,3
1499,1031666,1.946,200.05,1.16,0,0,9
1500,1031716,1.920,200.05,1.16,0,0,2
1501,1031766,1.923,200.05,1.16,0,0,2
1502,1031816,1.945,200.05,1.16,0,0,3
1503,1031866,2.021,200.05,1.16,0,0,3
1504,1031916,2.042,200.16,1.16,0,0,7
1505,1031966,2.042,200.16,1.16,0,0,3
1506,1032016,1.984,200.16,1.16,0,0,3
1507,1032066,1.945,200.13,1.16,0,0,7
1508,1032116,1.962,200.13,1.16,0,0,3
1509,1032166,1.930,200.13,1.16,0,0,3
1510,1032216,1.952,200.09,1.16,0,0,3
1511,1032266,2.017,200.09,1.16,0,0,3
1512,1032316,2.041,200.09,1.16,0,0,7
1513,1032366,1.986,200.09,1.16,0,0,3
1514,1032416,1.937,200.09,1.16,0,0,3
1515,1032466,1.915,200.09,1.16,0,0,9
1516,1032516,1.861,200.09,1.16,0,0,17
1517,1032566,1.893,200.05,1.16,0,0,3
1518,1032616,2.005,200.05,1.16,0,0,3
1519,1032666,2.052,200.05,1.16,0,0,2
1520,1032716,2.022,200.05,1.16,0,0,7
1521,1032766,1.992,200.05,1.16,0,0,3
1522,1032816,1.987,200.05,1.16,0,0,2
1523,1032866,1.947,200.05,1.16,0,0,3
1524,1032916,1.879,200.05,1.16,0,0,3
1525,1032966,1.902,200.05,1.16,0,0,3
1526,1033016,2.027,200.05,1.16,0,0,2
1527,1033066,2.053,200.05,1.16,0,0,3
1528,1033116,2.006,200.05,1.16,0,0,7
1529,1033166,2.017,200.05,1.16,0,0,3
1530,1033216,1.984,200.09,1.16,0,0,3
1531,1033266,1.983,200.09,1.16,0,0,7
1532,1033316,2.000,200.09,1.16,0,0,3
1533,1033366,2.058,200.13,1.16,0,0,3
1534,1033416,2.101,200.13,1.16,0,0,3
1535,1033466,2.078,200.13,1.16,0,0,2
1536,1033516,2.046,200.09,1.16,0,0,15
1537,1033566,2.001,200.09,1.16,0,0,3
1538,1033616,2.004,200.09,1.16,0,0,3
1539,1033666,2.016,200.16,1.16,0,0,3
1540,1033717,1.989,200.16,1.16,0,0,2
1541,1033766,1.968,200.16,1.16,0,0,2
1542,1033816,2.020,200.16,1.16,0,0,3
1543,1033866,2.071,200.20,1.16,0,0,3
1544,1033916,1.978,200.20,1.16,0,0,7
1545,1033966,1.943,200.20,1.16,0,0,2
1546,1034016,1.969,200.09,1.16,0,0,2
1547,1034066,1.949,200.09,1.16,0,0,7
1548,1034116,1.939,200.09,1.16,0,0,3
1549,1034166,2.020,200.13,1.16,0,0,3
1550,1034216,2.113,200.13,1.16,0,0,3
1551,1034266,2.072,200.13,1.16,0,0,3
1552,1034316,2.055,200.09,1.16,0,0,2
1553,1034366,2.087,200.09,1.16,0,0,3
1554,1034416,2.046,200.09,1.16,0,0,3
1555,1034466,1.963,200.09,1.16,0,0,3
1556,1034516,1.987,200.16,1.16,0,0,11
1557,1034566,2.066,200.16,1.16,0,0,5
1558,1034616,2.068,200.16,1.16,0,0,3
1559,1034666,2.118,200.05,1.16,0,0,3
1560,1034716,2.122,200.05,1.16,0,0,10
1561,1034766,2.027,200.05,1.16,0,0,3
1562,1034816,1.937,200.09,1.16,0,0,2
1563,1034866,1.909,200.09,1.16,0,0,3
1564,1034916,1.932,200.09,1.16,0,0,3
1565,1034966,1.974,200.09,1.16,0,0,2
1566,1035016,2.044,200.02,1.16,0,0,2
1567,1035066,2.050,200.02,1.16,0,0,3
1568,1035116,1.973,200.02,1.16,0,0,7
1569,1035166,1.950,200.13,1.16,0,0,3
1570,1035216,1.940,200.13,1.16,0,0,3
1571,1035266,1.927,200.13,1.16,0,0,3
1572,1035316,1.926,200.05,1.16,0,0,3
1573,1035366,2.021,200.05,1.16,0,0,3
1574,1035416,2.089,200.05,1.16,0,0,3
1575,1035466,2.055,200.09,1.16,0,0,3
1576,1035516,2.044,200.09,1.16,0,0,7
1577,1035566,2.037,200.09,1.16,0,0,11
1578,1035616,2.008,200.09,1.16,0,0,2
1579,1035666,1.981,200.05,1.16,0,0,19
1580,1035716,2.009,200.05,1.16,0,0,11
1581,1035766,2.060,200.05,1.16,0,0,11
1582,1035816,2.079,200.09,1.16,0,0,2
1583,1035866,2.052,200.09,1.16,0,18157,9
1584,1035916,1.992,200.09,1.16,0,0,7
1585,1035966,1.976,200.05,1.16,0,0,5
1586,1036016,1.966,200.05,1.16,0,0,3
1587,1036066,1.949,200.05,1.16,0,0,9
1588,1036116,2.033,200.02,1.16,0,0,3
1589,1036166,2.065,200.02,1.16,0,0,3
1590,1036216,2.072,200.02,1.16,0,0,3
1591,1036266,2.054,200.02,1.16,0,0,13
1592,1036316,1.975,200.09,1.16,0,0,33
1593,1036366,2.003,200.09,1.16,0,0,13
1594,1036416,2.025,200.09,1.16,0,0,2
1595,1036466,1.988,200.09,1.16,0,0,13
1596,1036516,2.020,200.09,1.16,0,0,44
1597,1036566,2.092,200.09,1.16,0,0,3
1598,1036616,2.049,200.02,1.16,0,0,5
1599,1036666,2.040,200.02,1.16,0,0,13
1600,1036716,2.076,200.02,1.16,0,0,6
1601,1036766,2.072,199.98,1.16,0,0,3
1602,1036816,2.003,199.98,1.16,0,0,3
1603,1036866,1.991,199.98,1.16,0,0,2
1604,1036916,2.025,199.98,1.16,0,0,9
1605,1036966,2.021,200.09,1.16,0,0,3
1606,1037016,2.067,200.09,1.16,0,0,9
1607,1037066,2.077,200.09,1.16,0,0,2
1608,1037116,2.010,200.09,1.16,0,0,9
1609,1037166,1.969,200.09,1.16,0,0,13
1610,1037217,1.947,200.09,1.16,0,0,17
1611,1037266,1.947,200.09,1.16,0,0,3
1612,1037316,1.985,200.09,1.16,0,0,3
1613,1037366,2.048,200.09,1.16,0,0,7
1614,1037416,2.063,200.05,1.16,0,0,11
1615,1037466,2.009,200.05,1.16,0,0,9
1616,1037516,1.955,200.05,1.16,0,0,17
1617,1037566,1.987,200.05,1.16,0,0,10
1618,1037616,1.973,199.98,1.16,0,0,2
1619,1037666,1.972,199.98,1.16,0,0,2
1620,1037716,2.028,199.98,1.16,0,0,2
1621,1037766,2.046,200.05,1.16,0,0,7
1622,1037816,2.082,200.05,1.16,0,0,2
1623,1037866,2.013,200.05,1.16,0,0,3
1624,1037916,2.008,199.98,1.16,0,0,3
1625,1037966,1.987,199.98,1.16,0,0,2
1626,1038016,1.998,199.98,1.16,0,0,3
1627,1038066,2.051,200.02,1.16,0,0,2
1628,1038116,2.037,200.02,1.16,0,0,3
1629,1038166,2.036,200.02,1.16,0,0,3
1630,1038216,2.003,200.02,1.16,0,0,3
1631,1038266,1.955,200.09,1.16,0,0,3
1632,1038316,2.009,200.09,1.16,0,0,3
1633,1038366,2.006,200.09,1.16,0,0,3
1634,1038416,1.981,199.98,1.16,0,0,3
1635,1038466,2.055,199.98,1.16,0,0,2
1636,1038520,2.029,199.98,1.16,0,0,62
1637,1038566,2.020,200.09,1.16,0,0,5
1638,1038616,2.041,200.09,1.16,0,0,3
1639,1038666,2.029,200.09,1.16,0,0,3
1640,1038716,2.022,200.09,1.16,0,0,3
1641,1038766,1.945,200.02,1.16,0,0,3
1642,1038816,1.915,200.02,1.16,0,0,3
1643,1038866,1.992,200.02,1.16,0,0,3
1644,1038916,1.986,200.02,1.16,0,0,3
1645,1038966,1.996,200.02,1.16,0,0,7
1646,1039016,2.021,200.02,1.16,0,0,2
1647,1039066,2.044,200.02,1.16,0,0,3
1648,1039116,2.069,200.02,1.16,0,0,3
1649,1039166,2.040,200.02,1.16,0,0,3
1650,1039217,2.002,200.05,1.16,0,0,3
1651,1039266,2.049,200.05,1.16,0,0,2
1652,1039316,2.030,200.05,1.16,0,0,3
1653,1039366,2.009,200.05,1.16,0,0,7
1654,1039416,2.009,199.94,1.16,0,0,3
1655,1039466,1.953,199.94,1.16,0,0,9
1656,1039516,1.915,199.94,1.16,0,0,17
1657,1039566,1.907,200.05,1.16,0,0,5
1658,1039616,1.942,200.05,1.16,0,0,3
1659,1039666,2.011,200.05,1.16,0,0,3
1660,1039716,2.035,199.98,1.16,0,0,2
1661,1039766,2.031,199.98,1.16,0,0,7
1662,1039816,2.056,199.98,1.16,0,0,3
1663,1039866,2.020,199.91,1.16,0,0,3
1664,1039916,1.986,199.91,1.16,0,0,3
1665,1039966,1.982,199.91,1.16,0,0,3
1666,1040016,2.009,199.91,1.16,0,0,3
1667,1040066,2.038,199.98,1.16,0,0,3
1668,1040116,2.055,199.98,1.16,0,0,3
1669,1040166,2.047,199.98,1.16,0,0,7
1670,1040216,1.990,200.05,1.16,0,0,3
1671,1040266,1.960,200.05,1.16,0,0,2
1672,1040316,1.924,200.05,1.16,0,0,3
1673,1040366,1.920,199.91,1.16,0,0,3
1674,1040416,2.007,199.91,1.16,0,0,3
1675,1040466,2.089,199.91,1.16,0,0,2
1676,1040516,2.074,199.94,1.16,0,0,13
1677,1040566,1.981,199.94,1.16,0,0,7
1678,1040616,1.982,199.94,1.16,0,0,3
1679,1040666,1.950,199.94,1.16,0,0,3
1680,1040716,1.881,199.94,1.16,0,0,3
1681,1040766,1.888,199.94,1.16,0,0,2
1682,1040816,1.948,199.94,1.16,0,0,3
1683,1040866,2.013,199.98,1.16,0,17415,3
1684,1040916,2.014,199.98,1.16,0,0,3
1685,1040966,2.046,199.98,1.16,0,0,9
1686,1041016,2.043,199.98,1.16,0,0,3
1687,1041066,2.027,199.98,1.16,0,0,2
1688,1041116,1.998,199.98,1.16,0,0,3
1689,1041166,1.966,199.98,1.16,0,0,2
1690,1041216,2.027,199.98,1.16,0,0,3
1691,1041266,2.110,199.98,1.16,0,0,2
1692,1041316,2.097,199.98,1.16,0,0,3
1693,1041366,2.015,199.94,1.16,0,0,6
1694,1041416,1.971,199.94,1.16,0,0,3
1695,1041466,1.951,199.94,1.16,0,0,2
1696,1041516,1.904,199.98,1.16,0,0,9
1697,1041566,1.921,199.98,1.16,0,0,5
1698,1041616,1.986,199.98,1.16,0,0,3
1699,1041666,2.054,199.91,1.16,0,0,3
1700,1041716,1.997,199.91,1.16,0,0,3
1701,1041766,1.981,199.91,1.16,0,0,7
1702,1041816,1.996,199.87,1.16,0,0,3
1703,1041866,1.910,199.87,1.16,0,0,3
1704,1041916,1.884,199.87,1.16,0,0,3
1705,1041966,1.966,199.87,1.16,0,0,3
1706,1042016,2.054,200.05,1.16,0,0,3
1707,1042066,2.079,200.05,1.16,0,0,3
1708,1042116,2.084,200.05,1.16,0,0,3
1709,1042166,2.045,199.94,1.16,0,0,7
1710,1042216,2.028,199.94,1.16,0,0,3
1711,1042266,2.009,199.94,1.16,0,0,3
1712,1042316,1.980,199.87,1.16,0,0,3
1713,1042366,2.021,199.87,1.16,0,0,3
1714,1042416,2.058,199.87,1.16,0,0,3
1715,1042466,2.098,199.87,1.16,0,0,3
1716,1042516,2.073,199.83,1.16,0,0,19
1717,1042566,2.032,199.83,1.16,0,0,9
1718,1042616,2.009,199.83,1.16,0,0,3
1719,1042666,1.891,199.98,1.16,0,0,3
1720,1042716,1.938,199.98,1.16,0,0,3
1721,1042766,2.050,199.98,1.16,0,0,3
1722,1042816,2.071,199.94,1.16,0,0,3
1723,1042866,2.036,199.94,1.16,0,0,3
1724,1042916,1.990,199.94,1.16,0,0,3
1725,1042966,1.978,200.09,1.16,0,0,6
1726,1043016,1.948,200.09,1.16,0,0,3
1727,1043066,1.892,200.09,1.16,0,0,2
1728,1043116,1.924,200.09,1.16,0,0,3
1729,1043166,2.007,199.94,1.16,0,0,3
1730,1043216,2.005,199.94,1.16,0,0,2
1731,1043266,2.061,199.94,1.16,0,0,2
1732,1043316,2.046,199.83,1.16,0,0,2
1733,1043366,2.014,199.83,1.16,0,0,7
1734,1043416,1.981,199.83,1.16,0,0,3
1735,1043470,1.966,199.94,1.16,0,0,15
1736,1043516,1.976,199.94,1.16,0,0,11
1737,1043566,2.049,199.94,1.16,0,0,3
1738,1043616,2.092,199.98,1.16,0,0,5
1739,1043666,2.054,199.98,1.16,0,0,3
1740,1043716,2.017,199.98,1.16,0,0,3
1741,1043766,1.972,199.98,1.16,0,0,7
1742,1043816,1.939,199.91,1.16,0,0,3
1743,1043866,1.880,199.91,1.16,0,0,3
1744,1043916,1.904,199.91,1.16,0,0,3
1745,1043966,1.999,199.94,1.16,0,0,3
1746,1044016,1.991,199.94,1.16,0,0,2
1747,1044066,1.989,199.94,1.16,0,0,3
1748,1044116,2.020,199.98,1.16,0,0,2
1749,1044166,1.972,199.98,1.16,0,0,7
1750,1044216,1.959,199.98,1.16,0,0,3
1751,1044266,1.952,199.91,1.16,0,0,2
1752,1044316,2.000,199.91,1.16,0,0,2
1753,1044366,2.028,199.91,1.16,0,0,3
1754,1044416,2.025,199.91,1.16,0,0,3
1755,1044468,2.032,199.91,1.16,0,0,75
1756,1044516,2.031,199.91,1.16,0,0,5
1757,1044566,2.008,199.91,1.16,0,0,3
1758,1044616,1.956,199.87,1.16,0,0,2
1759,1044666,1.922,199.87,1.16,0,0,3
1760,1044716,1.966,199.87,1.16,0,0,3
1761,1044766,2.040,199.94,1.16,0,0,2
1762,1044816,2.027,199.94,1.16,0,0,3
1763,1044866,2.040,199.94,1.16,0,0,3
1764,1044916,2.021,199.87,1.16,0,0,3
1765,1044966,1.982,199.87,1.16,0,0,3
1766,1045016,1.884,199.87,1.16,0,0,3
1767,1045066,1.862,199.87,1.16,0,0,3
1768,1045116,1.940,199.87,1.16,0,0,3
1769,1045166,1.957,199.87,1.16,0,0,2
1770,1045216,1.936,199.87,1.16,0,0,2
1771,1045266,1.962,199.83,1.16,0,0,2
1772,1045316,1.968,199.83,1.16,0,0,3
1773,1045366,1.991,199.83,1.16,0,0,3
1774,1045416,1.981,199.91,1.16,0,0,2
1775,1045466,1.981,199.91,1.16,0,0,3
1776,1045516,2.073,199.91,1.16,0,0,15
1777,1045566,2.113,199.98,1.16,0,0,3
1778,1045616,2.083,199.98,1.16,0,0,3
1779,1045666,2.036,199.98,1.16,0,0,3
1780,1045716,2.009,199.98,1.16,0,0,3
1781,1045766,1.981,199.80,1.16,0,0,3
1782,1045816,1.944,199.80,1.16,0,0,3
1783,1045866,1.925,199.80,1.16,0,18589,3
1784,1045916,2.002,199.94,1.16,0,0,3
1785,1045966,2.048,199.94,1.16,0,0,3
1786,1046016,2.035,199.94,1.16,0,0,3
1787,1046066,2.026,199.91,1.16,0,0,3
1788,1046116,2.002,199.91,1.16,0,0,3
1789,1046166,1.926,199.91,1.16,0,0,3
1790,1046216,1.929,199.83,1.16,0,0,3
1791,1046266,1.981,199.83,1.16,0,0,3
1792,1046316,2.043,199.83,1.16,0,0,3
1793,1046366,2.010,199.83,1.16,0,0,2
1794,1046416,1.998,199.91,1.16,0,0,3
1795,1046466,2.000,199.91,1.16,0,0,3
1796,1046516,1.970,199.91,1.16,0,0,3
1797,1046566,1.927,199.83,1.16,0,0,3
1798,1046616,1.943,199.83,1.16,0,0,3
1799,1046666,1.971,199.83,1.16,0,0,3
1800,1046716,2.016,199.83,1.16,0,0,3
1801,1046766,2.047,199.83,1.16,0,0,3
1802,1046816,2.003,199.83,1.16,0,0,19
1803,1046866,1.946,199.83,1.16,0,0,5
1804,1046916,1.938,199.94,1.16,0,0,2
1805,1046966,1.949,199.94,1.16,0,0,3
1806,1047016,1.955,199.94,1.16,0,0,3
1807,1047066,1.985,199.94,1.16,0,0,3
1808,1047116,2.024,199.94,1.16,0,0,3
1809,1047166,2.067,199.94,1.16,0,0,3
1810,1047216,2.021,199.98,1.16,0,0,3
1811,1047266,2.014,199.98,1.16,0,0,3
1812,1047316,1.995,199.98,1.16,0,0,3
1813,1047366,1.958,199.94,1.16,0,0,7
1814,1047416,1.919,199.94,1.16,0,0,2
1815,1047472,1.903,199.94,1.16,0,0,63
1816,1047516,1.976,199.94,1.16,0,0,4
1817,1047566,1.983,199.91,1.16,0,0,2
1818,1047616,1.949,199.91,1.16,0,0,7
1819,1047666,1.988,199.91,1.16,0,0,3
1820,1047716,1.973,199.80,1.16,0,0,3
1821,1047766,1.932,199.80,1.16,0,0,3
1822,1047816,1.921,199.80,1.16,0,0,3
1823,1047866,1.961,199.94,1.16,0,0,2
1824,1047916,1.996,199.94,1.16,0,0,3
1825,1047966,2.041,199.94,1.16,0,0,2
1826,1048016,2.016,199.94,1.16,0,0,7
1827,1048066,1.970,199.94,1.16,0,0,2
1828,1048116,1.963,199.94,1.16,0,0,3
1829,1048166,1.945,199.94,1.16,0,0,7
1830,1048216,1.980,199.94,1.16,0,0,3
1831,1048266,1.996,199.94,1.16,0,0,3
1832,1048316,2.023,199.94,1.16,0,0,3
1833,1048366,2.075,199.91,1.16,0,0,3
1834,1048416,1.998,199.91,1.16,0,0,7
1835,1048466,1.990,199.91,1.16,0,0,2
1836,1048516,1.999,199.83,1.16,0,0,11
1837,1048566,1.937,199.83,1.16,0,0,9
1838,1048616,1.932,199.83,1.16,0,0,3
1839,1048666,1.982,199.87,1.16,0,0,3
1840,1048716,1.962,199.87,1.16,0,0,3
1841,1048766,1.990,199.87,1.16,0,0,2
1842,1048816,1.992,199.87,1.16,0,0,7
1843,1048866,2.001,199.91,1.16,0,0,2
1844,1048916,1.990,199.91,1.16,0,0,3
1845,1048966,1.906,199.91,1.16,0,0,7
1846,1049016,1.944,199.91,1.16,0,0,3
1847,1049066,2.080,199.91,1.16,0,0,3
1848,1049116,2.096,199.91,1.16,0,0,3
1849,1049166,2.051,199.94,1.16,0,0,3
1850,1049216,2.012,199.94,1.16,0,0,7
1851,1049266,1.949,199.94,1.16,0,0,3
1852,1049316,1.930,199.80,1.16,0,0,3
1853,1049366,2.002,199.80,1.16,0,0,7
1854,1049416,2.057,199.80,1.16,0,0,3
1855,1049466,2.102,199.80,1.16,0,0,2
1856,1049516,2.074,199.91,1.16,0,0,9
1857,1049566,2.082,199.91,1.16,0,0,6
1858,1049616,1.969,199.91,1.16,0,0,7
1859,1049666,1.907,199.94,1.16,0,0,2
1860,1049716,1.954,199.94,1.16,0,0,2
1861,1049766,2.022,199.94,1.16,0,0,7
1862,1049816,2.027,199.94,1.16,0,0,3
1863,1049866,2.002,199.94,1.16,0,0,3
1864,1049916,1.986,199.94,1.16,0,0,3
1865,1049966,1.964,199.94,1.16,0,0,3
1866,1050016,1.881,199.94,1.16,0,0,7
1867,1050066,1.921,199.94,1.16,0,0,3
1868,1050116,1.996,199.94,1.16,0,0,3
1869,1050166,2.037,199.87,1.16,0,0,7
1870,1050216,2.065,199.87,1.16,0,0,3
1871,1050266,2.125,199.87,1.16,0,0,3
1872,1050316,2.057,199.91,1.16,0,0,3
1873,1050366,1.971,199.91,1.16,0,0,3
1874,1050416,1.967,199.91,1.16,0,0,7
1875,1050466,2.010,199.94,1.16,0,0,3
1876,1050516,1.978,199.94,1.16,0,0,43
1877,1050566,1.969,199.94,1.16,0,0,9
1878,1050616,2.081,199.94,1.16,0,0,3
1879,1050666,2.047,199.80,1.16,0,0,3
1880,1050716,1.975,199.80,1.16,0,0,3
1881,1050766,2.013,199.80,1.16,0,0,3
1882,1050816,2.004,199.94,1.16,0,0,7
1883,1050866,2.014,199.94,1.16,0,34664,3
1884,1050916,1.926,199.94,1.16,0,0,3
1885,1050966,1.960,199.83,1.16,0,0,3
1886,1051016,2.091,199.83,1.16,0,0,3
1887,1051066,2.058,199.83,1.16,0,0,3
1888,1051116,2.043,199.91,1.16,0,0,3
1889,1051166,2.036,199.91,1.16,0,0,3
1890,1051216,2.003,199.91,1.16,0,0,7
1891,1051266,1.954,199.91,1.16,0,0,3
1892,1051316,1.940,199.83,1.16,0,0,2
1893,1051366,1.954,199.83,1.16,0,0,7
1894,1051416,2.047,199.83,1.16,0,0,3
1895,1051469,2.090,199.87,1.16,0,0,34
1896,1051516,2.073,199.87,1.16,0,0,6
1897,1051566,2.017,199.87,1.16,0,0,3
1898,1051616,2.004,199.98,1.16,0,0,6
1899,1051666,2.028,199.98,1.16,0,0,3
1900,1051716,1.930,199.98,1.16,0,0,2
1901,1051766,1.896,199.87,1.16,0,0,2
1902,1051816,2.039,199.87,1.16,0,0,2
1903,1051866,2.090,199.87,1.16,0,0,3
1904,1051916,2.025,199.87,1.16,0,0,3
1905,1051966,2.006,199.94,1.16,0,0,3
1906,1052016,1.983,199.94,1.16,0,0,9
1907,1052066,1.918,199.94,1.16,0,0,3
1908,1052116,1.887,199.94,1.16,0,0,3
1909,1052166,1.931,199.94,1.16,0,0,7
1910,1052216,2.046,199.94,1.16,0,0,3
1911,1052266,2.058,199.94,1.16,0,0,3
1912,1052316,1.997,199.94,1.16,0,0,3
1913,1052366,2.024,199.94,1.16,0,0,3
1914,1052416,2.006,199.91,1.16,0,0,2
1915,1052466,1.953,199.91,1.16,0,0,2
1916,1052516,1.970,199.91,1.16,0,0,16
1917,1052566,2.027,199.91,1.16,0,0,7
1918,1052616,2.078,199.94,1.16,0,0,3
1919,1052666,2.075,199.94,1.16,0,0,3
1920,1052716,2.062,199.94,1.16,0,0,3
1921,1052766,2.027,199.94,1.16,0,0,2
1922,1052816,1.981,199.94,1.16,0,0,7
1923,1052866,2.017,199.94,1.16,0,0,2
1924,1052916,2.017,199.87,1.16,0,0,2
1925,1052966,2.054,199.87,1.16,0,0,2
1926,1053016,2.091,199.87,1.16,0,0,3
1927,1053066,2.071,199.87,1.16,0,0,3
1928,1053116,2.023,199.87,1.16,0,0,3
1929,1053166,1.999,199.87,1.16,0,0,3
1930,1053216,1.958,199.87,1.16,0,0,7
1931,1053266,1.933,199.91,1.16,0,0,2
1932,1053316,1.949,199.91,1.16,0,0,3
1933,1053366,2.041,199.91,1.16,0,0,3
1934,1053416,2.025,199.91,1.16,0,0,3
1935,1053466,1.974,199.91,1.16,0,0,2
1936,1053516,1.927,199.91,1.16,0,0,14
1937,1053566,1.950,199.91,1.16,0,0,3
1938,1053616,1.968,199.91,1.16,0,0,7
1939,1053666,2.013,199.91,1.16,0,0,2
1940,1053716,2.078,199.91,1.16,0,0,3
1941,1053766,2.168,199.91,1.16,0,0,3
1942,1053816,2.152,199.91,1.16,0,0,3
1943,1053866,2.108,199.91,1.16,0,0,3
1944,1053916,2.127,199.98,1.16,0,0,3
1945,1053966,2.073,199.98,1.16,0,0,2
1946,1054016,2.048,199.98,1.16,0,0,7
1947,1054066,2.088,199.94,1.16,0,0,3
1948,1054116,2.071,199.94,1.16,0,0,3
1949,1054166,2.056,199.94,1.16,0,0,3
1950,1054216,2.083,199.91,1.16,0,0,3
1951,1054266,2.071,199.91,1.16,0,0,3
1952,1054316,2.079,199.91,1.16,0,0,3
1953,1054366,2.019,199.91,1.16,0,0,3
1954,1054416,2.007,199.91,1.16,0,0,7
1955,1054466,1.960,199.91,1.16,0,0,3
1956,1054516,1.938,199.91,1.16,0,0,25
1957,1054566,2.011,199.91,1.16,0,0,9
1958,1054616,2.067,199.91,1.16,0,0,3
1959,1054666,2.036,199.91,1.16,0,0,3
1960,1054716,1.972,200.02,1.16,0,0,3
1961,1054766,1.957,200.02,1.16,0,0,3
1962,1054816,1.961,200.02,1.16,0,0,2
1963,1054866,1.936,199.87,1.16,0,0,3
1964,1054916,2.027,199.87,1.16,0,0,2
1965,1054966,2.126,199.87,1.16,0,0,3
1966,1055016,2.123,199.87,1.16,0,0,3
1967,1055066,2.103,199.83,1.16,0,0,3
1968,1055116,2.087,199.83,1.16,0,0,3
1969,1055166,2.062,199.83,1.16,0,0,3
1970,1055216,2.045,199.94,1.16,0,0,7
1971,1055266,2.052,199.94,1.16,0,0,3
1972,1055316,2.063,199.94,1.16,0,0,3
1973,1055366,2.128,199.87,1.16,0,0,3
1974,1055416,2.161,199.87,1.16,0,0,3
1975,1055466,2.097,199.87,1.16,0,0,3
1976,1055518,2.032,199.98,1.16,0,0,56
1977,1055566,1.981,199.98,1.16,0,0,5
1978,1055616,1.937,199.98,1.16,0,0,3
1979,1055666,1.992,199.98,1.16,0,0,3
1980,1055716,2.099,199.94,1.16,0,0,3
1981,1055766,2.126,199.94,1.16,0,0,7
1982,1055816,2.095,199.94,1.16,0,0,2
1983,1055866,2.037,199.91,1.16,0,21524,3
1984,1055916,2.026,199.91,1.16,0,0,2
1985,1055966,2.008,199.91,1.16,0,0,2
1986,1056016,1.999,199.94,1.16,0,0,6
1987,1056066,2.048,199.94,1.16,0,0,3
1988,1056116,2.104,199.94,1.16,0,0,3
1989,1056166,2.114,199.94,1.16,0,0,7
1990,1056216,2.079,199.94,1.16,0,0,2
1991,1056266,2.090,199.94,1.16,0,0,2
1992,1056316,2.111,199.94,1.16,0,0,3
1993,1056366,2.086,199.87,1.16,0,0,3
1994,1056416,2.056,199.87,1.16,0,0,7
1995,1056466,2.081,199.87,1.16,0,0,2
1996,1056516,2.112,199.94,1.16,0,0,11
1997,1056566,2.086,199.94,1.16,0,0,9
1998,1056616,2.092,199.94,1.16,0,0,3
1999,1056666,2.112,199.94,1.16,0,0,3
2000,1056716,2.116,199.94,1.16,0,0,3
2001,1056766,2.062,199.94,1.16,0,0,2
2002,1056816,2.002,199.94,1.16,0,0,6
2003,1056866,2.026,200.02,1.16,0,0,2
2004,1056916,2.047,200.02,1.16,0,0,3
2005,1056966,2.053,200.02,1.16,0,0,7
2006,1057016,2.063,199.87,1.16,0,0,3
2007,1057066,2.029,199.87,1.16,0,0,3
2008,1057116,2.046,199.87,1.16,0,0,3
2009,1057166,2.061,200.02,1.16,0,0,3
2010,1057216,2.005,200.02,1.16,0,0,7
2011,1057266,2.058,200.02,1.16,0,0,3
2012,1057316,2.106,199.94,1.16,0,0,3
2013,1057366,2.166,199.94,1.16,0,0,7
2014,1057416,2.226,199.94,1.16,0,0,3
